ID,Severity,VPR Score (Beta),VPR Score,CVSS Score,Plugin Name,Software,Path,Software Fix Version
CVE-2026-0905,Critical,4.9,6.7,9.8,,Microsoft Edge 135.0.3179.85,"C/Program Files (x86)/Microsoft/Edge/Application
C/Program Files (x86)/Microsoft/Edge/Application/msedge.exe
C/Program Files (x86)/Microsoft/Edge/Application/msedge_proxy.exe
C/Program Files (x86)/Microsoft/Edge/Application/pwahelper.exe",144.0.3719.82
CVE-2025-68263,Critical,4.9,6.7,9.8,Linux Distros Unpatched Vulnerability : CVE-2025-68263,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2025-4052,Critical,4.9,6.7,9.8,,Microsoft Edge 135.0.3179.85,"C/Program Files (x86)/Microsoft/Edge/Application
C/Program Files (x86)/Microsoft/Edge/Application/msedge.exe
C/Program Files (x86)/Microsoft/Edge/Application/msedge_proxy.exe
C/Program Files (x86)/Microsoft/Edge/Application/pwahelper.exe",136.0.3240.50
CVE-2025-40262,Critical,6.9,6.7,9.8,Linux Distros Unpatched Vulnerability : CVE-2025-40262,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2025-40244,Critical,4.9,6.7,9.8,Linux Distros Unpatched Vulnerability : CVE-2025-40244,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2025-40242,Critical,4.9,5.9,9.8,Linux Distros Unpatched Vulnerability : CVE-2025-40242,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2025-14087,Critical,4.9,6.7,9.8,RHEL 10 : glib2 (RHSA-2026:19148),glib2 2.80.4-10.el10_1.12,,2.80.4-12.el10_2.13
CVE-2025-10585,Critical,7.9,7.4,9.8,,Microsoft Edge 135.0.3179.85,"C/Program Files (x86)/Microsoft/Edge/Application
C/Program Files (x86)/Microsoft/Edge/Application/msedge.exe
C/Program Files (x86)/Microsoft/Edge/Application/msedge_proxy.exe
C/Program Files (x86)/Microsoft/Edge/Application/pwahelper.exe",140.0.3485.81
CVE-2024-56180,Critical,4.9,5.9,9.8,Linux Distros Unpatched Vulnerability : CVE-2024-56180,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2024-56171,Critical,4.9,6.7,9.8,,"libxml2 2.9.10+dfsg-5ubuntu0.20.04.5
libxml2 2.9.14+dfsg-1.3~deb12u1",,"2.9.10+dfsg-5ubuntu0.20.04.9
2.9.14+dfsg-1.3~deb12u2"
CVE-2024-54661,Critical,4.9,5.9,9.8,,socat 1.7.4.4-2,,
CVE-2024-52533,Critical,6.9,6.7,9.8,,libglib2.0-data 2.64.6-1~ubuntu20.04.3,,2.64.6-1~ubuntu20.04.8
CVE-2024-52533,Critical,6.9,6.7,9.8,,libglib2.0-bin 2.64.6-1~ubuntu20.04.3,,2.64.6-1~ubuntu20.04.8
CVE-2024-52533,Critical,6.9,6.7,9.8,,libglib2.0-0 2.64.6-1~ubuntu20.04.3,,2.64.6-1~ubuntu20.04.8
CVE-2024-47175,Critical,7.9,8.4,9.8,,libcups2 2.3.1-9ubuntu1.2,,2.3.1-9ubuntu1.9
CVE-2024-45492,Critical,6.9,6.7,9.8,,libexpat1-dev 2.2.9-1ubuntu0.6,,2.2.9-1ubuntu0.7
CVE-2024-45492,Critical,6.9,6.7,9.8,,libexpat1 2.2.9-1ubuntu0.6,,2.2.9-1ubuntu0.7
CVE-2024-45491,Critical,6.9,6.7,9.8,,libexpat1-dev 2.2.9-1ubuntu0.6,,2.2.9-1ubuntu0.7
CVE-2024-45491,Critical,6.9,6.7,9.8,,libexpat1 2.2.9-1ubuntu0.6,,2.2.9-1ubuntu0.7
CVE-2024-38541,Critical,4.9,6.7,9.8,,linux-libc-dev 5.4.0-144.161,,
CVE-2024-31570,Critical,4.9,5.9,9.8,,libfreeimage3 3.18.0+ds2-9+deb12u1,,
CVE-2024-25176,Critical,4.9,6.7,9.8,Linux Distros Unpatched Vulnerability : CVE-2024-25176,libluajit-5.1-common 2.1.0+git20231223.c525bcb+dfsg-1,,
CVE-2024-25176,Critical,4.9,6.7,9.8,Linux Distros Unpatched Vulnerability : CVE-2024-25176,libluajit-5.1-2 2.1.0+git20231223.c525bcb+dfsg-1,,
CVE-2024-24790,Critical,4.9,5.9,9.8,Golang: stdlib: security update to 1.21.11stdlib: security update to 1.22.4,"go 1.20.4
go 1.21.1","/C/Program Files/Trend Micro/Cloud Endpoint/modules/NetFilterBridgeModule/tm_netinst.exe
/C/Users/Chico/AppData/Local/Microsoft/Edge/User Data/Default/Cache/Cache_Data/f_0000d1
/C/Users/Chico/Downloads/Bugsy.exe",1.21.11
CVE-2023-45853,Critical,4.9,5.9,9.8,,zlib1g 1:1.2.13.dfsg-1,,
CVE-2023-43040,Critical,4.9,6.7,9.8,,librados2 15.2.13-0ubuntu0.20.04.1,,15.2.17-0ubuntu0.20.04.6
CVE-2023-43040,Critical,4.9,6.7,9.8,,libcephfs2 15.2.13-0ubuntu0.20.04.1,,15.2.17-0ubuntu0.20.04.6
CVE-2023-38545,Critical,8.9,8.9,9.8,,libcurl4 7.68.0-1ubuntu2.16,,7.68.0-1ubuntu2.20
CVE-2023-38545,Critical,8.9,8.9,9.8,,curl 7.68.0-1ubuntu2.16,,7.68.0-1ubuntu2.20
CVE-2023-38408,Critical,7.9,6.7,9.8,,openssh-sftp-server 1:8.2p1-4ubuntu0.2,,1:8.2p1-4ubuntu0.8
CVE-2023-38408,Critical,7.9,6.7,9.8,,openssh-server 1:8.2p1-4ubuntu0.2,,1:8.2p1-4ubuntu0.8
CVE-2023-38408,Critical,7.9,6.7,9.8,,openssh-client 1:8.2p1-4ubuntu0.2,,1:8.2p1-4ubuntu0.8
CVE-2023-37920,Critical,4.9,6.7,9.8,,python3-certifi 2022.9.24-1,,
CVE-2023-37920,Critical,4.9,6.7,9.8,,certifi 2018.10.15,/usr/local/lib/python3.8/dist-packages/certifi-2018.10.15.dist-info/METADATA,2023.7.22
CVE-2023-32557,Critical,4.9,5.9,9.8,Trend Micro Apex One Multiple Vulnerabilities (000293108),"Trend Micro Apex One 1.5
Trend Micro Apex One 14.0
Trend Micro Apex One 2.5","(showing 100 out of 127)
C/Program Files (x86)/Trend Micro/BM/DatFHS.dll
C/Program Files (x86)/Trend Micro/Security Agent/AosUImanager.exe
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/DatFHS.dll
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/libCCSF_ClientLibrary.dll
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/module/ATSE/plugEngineATSE.dll
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/module/DRE/plugUtilDRE.dll
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/module/OSCE/plugUtilOSCE.dll
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/TmCCSF.exe
C/Program Files (x86)/Trend Micro/Security Agent/CNTAoSMgr.exe
C/Program Files (x86)/Trend Micro/Security Agent/CNTAoSUnInstaller.exe
C/Program Files (x86)/Trend Micro/Security Agent/CompRmv.exe
C/Program Files (x86)/Trend Micro/Security Agent/DatFHS.dll
C/Program Files (x86)/Trend Micro/Security Agent/DCEXIF64.dll
C/Program Files (x86)/Trend Micro/Security Agent/DWIoTrapNT.dll
C/Program Files (x86)/Trend Micro/Security Agent/fcWofieUI.dll
C/Program Files (x86)/Trend Micro/Security Agent/FlowControl.dll
C/Program Files (x86)/Trend Micro/Security Agent/FlowControl_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/InstReg.exe
C/Program Files (x86)/Trend Micro/Security Agent/lib7zWrapper_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libCNTProdRes_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libCNTTmPollingModule_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libNetCtrl_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libOSF_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libTmCAV_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libuaprefltr.dll
C/Program Files (x86)/Trend Micro/Security Agent/libWFPNetworkIsolation_x64.dll
C/Program Files (x86)/Trend Micro/Security Agent/libZipUnzipDll_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/loadhttp_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/LogServer.exe
C/Program Files (x86)/Trend Micro/Security Agent/Misc/DatFHS.dll
C/Program Files (x86)/Trend Micro/Security Agent/Misc/OfcPIPC_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Misc/tmdbg20_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Misc/TmNotify.dll
C/Program Files (x86)/Trend Micro/Security Agent/Misc/xpupg.exe
C/Program Files (x86)/Trend Micro/Security Agent/NTMonRes.dll
C/Program Files (x86)/Trend Micro/Security Agent/NTRmv.exe
C/Program Files (x86)/Trend Micro/Security Agent/NTRmvRC.dll
C/Program Files (x86)/Trend Micro/Security Agent/Ntrtscan.exe
C/Program Files (x86)/Trend Micro/Security Agent/NTSvcRes.dll
C/Program Files (x86)/Trend Micro/Security Agent/ofc_loadhttp_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcCCCAUpdate.exe
C/Program Files (x86)/Trend Micro/Security Agent/OfcPfwCommon_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPfwSvc.exe
C/Program Files (x86)/Trend Micro/Security Agent/OfcPfwSvc_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPIPC.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPIPC_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPlugInAPI_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPlugInMain_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPluginTray_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfficescanTouch.exe
C/Program Files (x86)/Trend Micro/Security Agent/OsceProt_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OSCETSCLog.dll
C/Program Files (x86)/Trend Micro/Security Agent/OSCETSCLog_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/osfAgent_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/PccNt.exe
C/Program Files (x86)/Trend Micro/Security Agent/PccNTMon.exe
C/Program Files (x86)/Trend Micro/Security Agent/PccNTRes.dll
C/Program Files (x86)/Trend Micro/Security Agent/PccNTUpd.exe
C/Program Files (x86)/Trend Micro/Security Agent/PccWFWMo.dll
C/Program Files (x86)/Trend Micro/Security Agent/PccWFWMo_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Pwd.dll
C/Program Files (x86)/Trend Micro/Security Agent/Pwd_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/SpywareResource_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/SupportConnector.exe
C/Program Files (x86)/Trend Micro/Security Agent/SvcMgr.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/DatFHS.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/flowcontrol_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/libNetCtrl_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/loadhttp_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/LogServer/LogServer.exe
C/Program Files (x86)/Trend Micro/Security Agent/Temp/LogServer/OfcPIPC.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/LogServer/tmdbg20.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/NTSvcRes.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/OfcPIPC_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/pccntupd.exe
C/Program Files (x86)/Trend Micro/Security Agent/Temp/PccWFWMo_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/Pwd_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/TmListenShare_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/TMNotify.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/TmSock_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/upgrade.exe
C/Program Files (x86)/Trend Micro/Security Agent/TimeString_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/tmdbg20.dll
C/Program Files (x86)/Trend Micro/Security Agent/tmdbg20_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmdShell_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmListen.exe
C/Program Files (x86)/Trend Micro/Security Agent/TmListenShare_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmNapShaInfo.dll
C/Program Files (x86)/Trend Micro/Security Agent/TMNotify.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmOPP_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmPac_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmSock_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmSSClient.exe
C/Program Files (x86)/Trend Micro/Security Agent/tmuninst.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmWatchdog.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmWatchdog.exe
C/Program Files (x86)/Trend Micro/Security Agent/TmWSCSvc.exe
C/Program Files (x86)/Trend Micro/Security Agent/UpdGuide.exe
C/Program Files (x86)/Trend Micro/Security Agent/WofieLauncher.exe
C/Program Files (x86)/Trend Micro/Security Agent/XPUpg.exe",14.0.0.12024
CVE-2023-29405,Critical,4.9,5.9,9.8,Golang: stdlib: security update to 1.19.10stdlib: security update to 1.20.5,go 1.20.4,/C/Program Files/Trend Micro/Cloud Endpoint/modules/NetFilterBridgeModule/tm_netinst.exe,1.20.5
CVE-2023-29404,Critical,4.9,5.9,9.8,Golang: stdlib: security update to 1.19.10stdlib: security update to 1.20.5,go 1.20.4,/C/Program Files/Trend Micro/Cloud Endpoint/modules/NetFilterBridgeModule/tm_netinst.exe,1.20.5
CVE-2023-29402,Critical,4.9,5.9,9.8,Golang: stdlib: security update to 1.19.10stdlib: security update to 1.20.5,go 1.20.4,/C/Program Files/Trend Micro/Cloud Endpoint/modules/NetFilterBridgeModule/tm_netinst.exe,1.20.5
CVE-2023-28531,Critical,4.9,6.7,9.8,,openssh-sftp-server 1:8.2p1-4ubuntu0.2,,1:8.2p1-4ubuntu0.10
CVE-2023-28531,Critical,4.9,6.7,9.8,,openssh-server 1:8.2p1-4ubuntu0.2,,1:8.2p1-4ubuntu0.10
CVE-2023-28531,Critical,4.9,6.7,9.8,,openssh-client 1:8.2p1-4ubuntu0.2,,1:8.2p1-4ubuntu0.10
CVE-2023-25143,Critical,4.9,5.9,9.8,Trend Micro Apex One Multiple Vulnerabilities (000292209),"Trend Micro Apex One 1.5
Trend Micro Apex One 14.0
Trend Micro Apex One 2.5","(showing 100 out of 127)
C/Program Files (x86)/Trend Micro/BM/DatFHS.dll
C/Program Files (x86)/Trend Micro/Security Agent/AosUImanager.exe
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/DatFHS.dll
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/libCCSF_ClientLibrary.dll
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/module/ATSE/plugEngineATSE.dll
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/module/DRE/plugUtilDRE.dll
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/module/OSCE/plugUtilOSCE.dll
C/Program Files (x86)/Trend Micro/Security Agent/CCSF/TmCCSF.exe
C/Program Files (x86)/Trend Micro/Security Agent/CNTAoSMgr.exe
C/Program Files (x86)/Trend Micro/Security Agent/CNTAoSUnInstaller.exe
C/Program Files (x86)/Trend Micro/Security Agent/CompRmv.exe
C/Program Files (x86)/Trend Micro/Security Agent/DatFHS.dll
C/Program Files (x86)/Trend Micro/Security Agent/DCEXIF64.dll
C/Program Files (x86)/Trend Micro/Security Agent/DWIoTrapNT.dll
C/Program Files (x86)/Trend Micro/Security Agent/fcWofieUI.dll
C/Program Files (x86)/Trend Micro/Security Agent/FlowControl.dll
C/Program Files (x86)/Trend Micro/Security Agent/FlowControl_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/InstReg.exe
C/Program Files (x86)/Trend Micro/Security Agent/lib7zWrapper_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libCNTProdRes_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libCNTTmPollingModule_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libNetCtrl_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libOSF_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libTmCAV_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/libuaprefltr.dll
C/Program Files (x86)/Trend Micro/Security Agent/libWFPNetworkIsolation_x64.dll
C/Program Files (x86)/Trend Micro/Security Agent/libZipUnzipDll_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/loadhttp_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/LogServer.exe
C/Program Files (x86)/Trend Micro/Security Agent/Misc/DatFHS.dll
C/Program Files (x86)/Trend Micro/Security Agent/Misc/OfcPIPC_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Misc/tmdbg20_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Misc/TmNotify.dll
C/Program Files (x86)/Trend Micro/Security Agent/Misc/xpupg.exe
C/Program Files (x86)/Trend Micro/Security Agent/NTMonRes.dll
C/Program Files (x86)/Trend Micro/Security Agent/NTRmv.exe
C/Program Files (x86)/Trend Micro/Security Agent/NTRmvRC.dll
C/Program Files (x86)/Trend Micro/Security Agent/Ntrtscan.exe
C/Program Files (x86)/Trend Micro/Security Agent/NTSvcRes.dll
C/Program Files (x86)/Trend Micro/Security Agent/ofc_loadhttp_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcCCCAUpdate.exe
C/Program Files (x86)/Trend Micro/Security Agent/OfcPfwCommon_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPfwSvc.exe
C/Program Files (x86)/Trend Micro/Security Agent/OfcPfwSvc_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPIPC.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPIPC_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPlugInAPI_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPlugInMain_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfcPluginTray_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OfficescanTouch.exe
C/Program Files (x86)/Trend Micro/Security Agent/OsceProt_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/OSCETSCLog.dll
C/Program Files (x86)/Trend Micro/Security Agent/OSCETSCLog_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/osfAgent_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/PccNt.exe
C/Program Files (x86)/Trend Micro/Security Agent/PccNTMon.exe
C/Program Files (x86)/Trend Micro/Security Agent/PccNTRes.dll
C/Program Files (x86)/Trend Micro/Security Agent/PccNTUpd.exe
C/Program Files (x86)/Trend Micro/Security Agent/PccWFWMo.dll
C/Program Files (x86)/Trend Micro/Security Agent/PccWFWMo_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Pwd.dll
C/Program Files (x86)/Trend Micro/Security Agent/Pwd_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/SpywareResource_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/SupportConnector.exe
C/Program Files (x86)/Trend Micro/Security Agent/SvcMgr.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/DatFHS.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/flowcontrol_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/libNetCtrl_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/loadhttp_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/LogServer/LogServer.exe
C/Program Files (x86)/Trend Micro/Security Agent/Temp/LogServer/OfcPIPC.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/LogServer/tmdbg20.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/NTSvcRes.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/OfcPIPC_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/pccntupd.exe
C/Program Files (x86)/Trend Micro/Security Agent/Temp/PccWFWMo_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/Pwd_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/TmListenShare_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/TMNotify.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/TmSock_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/Temp/upgrade.exe
C/Program Files (x86)/Trend Micro/Security Agent/TimeString_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/tmdbg20.dll
C/Program Files (x86)/Trend Micro/Security Agent/tmdbg20_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmdShell_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmListen.exe
C/Program Files (x86)/Trend Micro/Security Agent/TmListenShare_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmNapShaInfo.dll
C/Program Files (x86)/Trend Micro/Security Agent/TMNotify.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmOPP_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmPac_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmSock_64x.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmSSClient.exe
C/Program Files (x86)/Trend Micro/Security Agent/tmuninst.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmWatchdog.dll
C/Program Files (x86)/Trend Micro/Security Agent/TmWatchdog.exe
C/Program Files (x86)/Trend Micro/Security Agent/TmWSCSvc.exe
C/Program Files (x86)/Trend Micro/Security Agent/UpdGuide.exe
C/Program Files (x86)/Trend Micro/Security Agent/WofieLauncher.exe
C/Program Files (x86)/Trend Micro/Security Agent/XPUpg.exe",14.0.0.11564
CVE-2023-24531,Critical,4.9,6.7,9.8,Golang: stdlib: security update to 1.21.0-0,go 1.20.4,/C/Program Files/Trend Micro/Cloud Endpoint/modules/NetFilterBridgeModule/tm_netinst.exe,1.21.0-0
CVE-2022-48565,Critical,4.9,6.7,9.8,,python3.8-minimal 3.8.10-0ubuntu1~20.04.6,,3.8.10-0ubuntu1~20.04.10
CVE-2022-48565,Critical,4.9,6.7,9.8,,python3.8-dev 3.8.10-0ubuntu1~20.04.6,,3.8.10-0ubuntu1~20.04.10
CVE-2022-48565,Critical,4.9,6.7,9.8,,python3.8 3.8.10-0ubuntu1~20.04.6,,3.8.10-0ubuntu1~20.04.10
CVE-2022-48565,Critical,4.9,6.7,9.8,,python2.7-minimal 2.7.18-1~20.04.3,,2.7.18-1~20.04.7
CVE-2022-48565,Critical,4.9,6.7,9.8,,python2.7 2.7.18-1~20.04.3,,2.7.18-1~20.04.7
CVE-2022-48565,Critical,4.9,6.7,9.8,,libpython3.8-stdlib 3.8.10-0ubuntu1~20.04.6,,3.8.10-0ubuntu1~20.04.10
CVE-2022-48565,Critical,4.9,6.7,9.8,,libpython3.8-minimal 3.8.10-0ubuntu1~20.04.6,,3.8.10-0ubuntu1~20.04.10
CVE-2022-48565,Critical,4.9,6.7,9.8,,libpython3.8-dev 3.8.10-0ubuntu1~20.04.6,,3.8.10-0ubuntu1~20.04.10
CVE-2022-48565,Critical,4.9,6.7,9.8,,libpython3.8 3.8.10-0ubuntu1~20.04.6,,3.8.10-0ubuntu1~20.04.10
CVE-2022-48565,Critical,4.9,6.7,9.8,,libpython2.7-stdlib 2.7.18-1~20.04.3,,2.7.18-1~20.04.7
CVE-2022-48565,Critical,4.9,6.7,9.8,,libpython2.7-minimal 2.7.18-1~20.04.3,,2.7.18-1~20.04.7
CVE-2022-48522,Critical,4.9,6.7,9.8,,perl-modules-5.30 5.30.0-9ubuntu0.3,,5.30.0-9ubuntu0.5
CVE-2022-48522,Critical,4.9,6.7,9.8,,perl-base 5.30.0-9ubuntu0.3,,5.30.0-9ubuntu0.5
CVE-2022-48522,Critical,4.9,6.7,9.8,,perl 5.30.0-9ubuntu0.3,,5.30.0-9ubuntu0.5
CVE-2022-48522,Critical,4.9,6.7,9.8,,libperl5.30 5.30.0-9ubuntu0.3,,5.30.0-9ubuntu0.5
CVE-2022-48174,Critical,4.9,5.9,9.8,,busybox-initramfs 1:1.30.1-4ubuntu6.4,,1:1.30.1-4ubuntu6.5
